dataset_tag,role,feature,mean_day1,mean_day2,std_mean_diff,n_day1,n_day2,abs_std_mean_diff
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Fact,0.32432432432432434,0.47619047619047616,0.1621759190591858,37,21,0.1621759190591858
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_Req(T),1.0,0.7777777777777778,-0.16063091219697828,31,9,0.16063091219697828
all_feature_table_2025sp17_with_talks,VILLAGER,Admiration,0.018867924528301886,0.0,-0.1592404758317804,212,212,0.1592404758317804
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_difficult,0.2857142857142857,0.4,0.1551133468658963,28,5,0.1551133468658963
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_IF,0.07692307692307693,0.028846153846153848,-0.1531591079538953,104,104,0.1531591079538953
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Req(CO),0.057971014492753624,0.022727272727272728,-0.1519801045482397,69,44,0.1519801045482397
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Wait,0.5172413793103449,0.4,-0.14695950526845053,29,5,0.14695950526845053
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_difficult,0.20512820512820512,0.13636363636363635,-0.14684240329770115,39,22,0.14684240329770115
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Req(V),0.06451612903225806,0.10526315789473684,0.14326742680634463,31,19,0.14326742680634463
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Sus,1.6153846153846154,2.0,0.14320909723861366,39,22,0.14320909723861366
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_Admiration,0.009615384615384616,0.0,-0.1386750490563073,104,104,0.1386750490563073
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_Admiration,0.018867924528301886,0.0,-0.137360563948689,106,106,0.137360563948689
all_feature_table_2025sp17_with_talks,WEREWOLF,day1_vote_id_Admiration,0.009433962264150943,0.0,-0.137360563948689,106,106,0.137360563948689
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_Fact,0.16666666666666666,0.11764705882352941,-0.1366533436151313,18,17,0.1366533436151313
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_IF,0.030303030303030304,0.058823529411764705,0.13545884738103145,66,17,0.13545884738103145
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Req(T),1.793103448275862,2.0,0.134374202629405,29,5,0.134374202629405
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Pers,2.0927152317880795,1.6779661016949152,-0.13300689362299337,151,59,0.13300689362299337
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_Pers,2.193548387096774,1.7777777777777777,-0.13256842444264025,31,9,0.13256842444264025
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_contradiction,0.04081632653061224,0.07142857142857142,0.13127965618000315,49,28,0.13127965618000315
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Vote,0.25165562913907286,0.3389830508474576,0.12914182147375702,151,59,0.12914182147375702
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Sus,1.5890410958904109,1.3571428571428572,-0.12913210296422628,73,14,0.12913210296422628
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote,0.22641509433962265,0.16037735849056603,-0.12693349236968163,106,106,0.12693349236968163
all_feature_table_2025sp17_with_talks,VILLAGER,IF,0.09433962264150944,0.04716981132075472,-0.12547177777429178,212,212,0.12547177777429178
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_Req(V),0.05687203791469194,0.018957345971563982,-0.1240389942431956,211,211,0.1240389942431956
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_Req(V),0.12264150943396226,0.05660377358490566,-0.12246217013504222,106,106,0.12246217013504222
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_ReqListen,0.7350993377483444,0.5084745762711864,-0.11902699083727757,151,59,0.11902699083727757
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Pers,2.6666666666666665,2.217391304347826,-0.11839395350389054,27,23,0.11839395350389054
all_feature_table_2025sp17_with_talks,SEER,contradiction,0.05660377358490566,0.02830188679245283,-0.1156545956968871,106,106,0.1156545956968871
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Fact,0.32653061224489793,0.25,-0.11525007132819631,49,28,0.11525007132819631
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_contradiction,0.0410958904109589,0.07142857142857142,0.11499196985492273,73,14,0.11499196985492273
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Wait,0.2857142857142857,0.21428571428571427,-0.1136263104828762,49,28,0.1136263104828762
all_feature_table_2025sp17_with_talks,VILLAGER,Req(V),0.0330188679245283,0.014150943396226415,-0.11318730623505813,212,212,0.11318730623505813
all_feature_table_2025sp17_with_talks,SEER,Dis_id_difficult,0.4074074074074074,0.5,0.1122601536468223,27,8,0.1122601536468223
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Req(V),0.21739130434782608,0.1590909090909091,-0.11170169165899153,69,44,0.11170169165899153
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Req(T),1.0810810810810811,1.25,0.11030546019225944,37,12,0.11030546019225944
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_calm,2.054054054054054,2.380952380952381,0.10903291397580012,37,21,0.10903291397580012
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Mt,2.717948717948718,3.2058823529411766,0.10847146555395709,78,34,0.10847146555395709
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_confused,0.18518518518518517,0.2608695652173913,0.10808449464354078,27,23,0.10808449464354078
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_IF,0.10144927536231885,0.1590909090909091,0.1055297819286937,69,44,0.1055297819286937
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_ReqListen,0.5909090909090909,0.47058823529411764,-0.10463126528465083,66,17,0.10463126528465083
all_feature_table_2025sp17_with_talks,SEER,Est_id_Vote,0.2653061224489796,0.3333333333333333,0.10099947452003841,49,9,0.10099947452003841
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_contradiction,0.03225806451612903,0.05263157894736842,0.09889027721163948,31,19,0.09889027721163948
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_confused,0.34615384615384615,0.2647058823529412,-0.09828254690905153,78,34,0.09828254690905153
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_Admiration,0.004739336492890996,0.0,-0.09735847670224711,211,211,0.09735847670224711
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Mt,4.128205128205129,4.863636363636363,0.09670799650891412,39,22,0.09670799650891412
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_confused,0.10204081632653061,0.07142857142857142,-0.09585367566953124,49,28,0.09585367566953124
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Sus,1.9795918367346939,1.7857142857142858,-0.09577843659494341,49,28,0.09577843659494341
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_ReqListen,0.4864864864864865,0.38095238095238093,-0.0953738638815816,37,21,0.0953738638815816
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Wait,0.3333333333333333,0.4,0.0951583843401948,24,10,0.0951583843401948
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Vote,0.273972602739726,0.21428571428571427,-0.09048805920744922,73,14,0.09048805920744922
all_feature_table_2025sp17_with_talks,WEREWOLF,contradiction,0.1320754716981132,0.09433962264150944,-0.08964957869012677,106,106,0.08964957869012677
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Sus,1.1071428571428572,1.2,0.08731075851070648,28,5,0.08731075851070648
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Vote,0.40540540540540543,0.3333333333333333,-0.08509697166691621,37,12,0.08509697166691621
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Vote,0.3484848484848485,0.29411764705882354,-0.08478959961671076,66,17,0.08478959961671076
all_feature_table_2025sp17_with_talks,SEER,Est_id_Pers,1.5918367346938775,1.7777777777777777,0.07980335444401325,49,9,0.07980335444401325
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_IF,0.018867924528301886,0.009433962264150943,-0.07955812622725203,106,106,0.07955812622725203
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Req(V),0.10810810810810811,0.14285714285714285,0.07938349452008621,37,21,0.07938349452008621
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Sus,2.4594594594594597,2.6666666666666665,0.07813199124488017,37,21,0.07813199124488017
all_feature_table_2025sp17_with_talks,WEREWOLF,Req(T),1.3679245283018868,1.2075471698113207,-0.07807554675730029,106,106,0.07807554675730029
all_feature_table_2025sp17_with_talks,SEER,Dis_id_Vote,0.5555555555555556,0.625,0.07460121158598149,27,8,0.07460121158598149
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Pers,2.0128205128205128,2.3529411764705883,0.0741466457727124,78,34,0.0741466457727124
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Fact,0.18518518518518517,0.21739130434782608,0.06982629405426075,27,23,0.06982629405426075
all_feature_table_2025sp17_with_talks,VILLAGER,Req(CO),0.05188679245283019,0.02830188679245283,-0.06702055472876166,212,212,0.06702055472876166
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_contradiction,0.11594202898550725,0.09090909090909091,-0.0653011298155431,69,44,0.0653011298155431
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Pers,2.1785714285714284,2.4,0.0649718211684097,28,5,0.0649718211684097
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Mt,3.5945945945945947,3.238095238095238,-0.0649527613477417,37,21,0.0649527613477417
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_contradiction,0.10596026490066225,0.0847457627118644,-0.06288728708495894,151,59,0.06288728708495894
all_feature_table_2025sp17_with_talks,WEREWOLF,Req(V),0.04716981132075472,0.07547169811320754,0.061717545926296795,106,106,0.061717545926296795
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_difficult,0.2980132450331126,0.2542372881355932,-0.060752840308655416,151,59,0.060752840308655416
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_Pers,1.68,1.5454545454545454,-0.060424691506985095,25,11,0.060424691506985095
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_contradiction,0.07692307692307693,0.058823529411764705,-0.0601787108646235,78,34,0.0601787108646235
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_Wait,0.23076923076923078,0.2631578947368421,0.05964106126348801,65,19,0.05964106126348801
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Req(T),1.3265306122448979,1.4285714285714286,0.05856754155099143,49,28,0.05856754155099143
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Sus,2.037037037037037,2.1739130434782608,0.05641159388623685,27,23,0.05641159388623685
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Req(V),0.08333333333333333,0.1,0.0556003403718212,24,10,0.0556003403718212
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Fact,0.1891891891891892,0.16666666666666666,-0.052740866168785094,37,12,0.052740866168785094
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_difficult,0.3333333333333333,0.29411764705882354,-0.05145693589532935,66,17,0.05145693589532935
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Req(V),0.12582781456953643,0.15254237288135594,0.047885842151536614,151,59,0.047885842151536614
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Mt,2.4285714285714284,2.2857142857142856,-0.04378978809844384,49,28,0.04378978809844384
all_feature_table_2025sp17_with_talks,POSSESSED,Req(V),0.11320754716981132,0.09433962264150944,-0.0433959144958955,106,106,0.0433959144958955
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Req(T),1.2580645161290323,1.3157894736842106,0.04235555757418567,31,19,0.04235555757418567
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_Req(V),0.09230769230769231,0.10526315789473684,0.03944402168727413,65,19,0.03944402168727413
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Req(T),1.7027027027027026,1.7619047619047619,0.038735308002845095,37,21,0.038735308002845095
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_confused,0.2702702702702703,0.25,-0.03182635192867102,37,12,0.03182635192867102
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Req(T),1.1095890410958904,1.0714285714285714,-0.0289998871526856,73,14,0.0289998871526856
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_calm,1.7971014492753623,1.7272727272727273,-0.027665086357765205,69,44,0.027665086357765205
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_IF,0.05128205128205128,0.045454545454545456,-0.026684124731487797,39,22,0.026684124731487797
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_Vote,0.2777777777777778,0.29411764705882354,0.02582505450222097,18,17,0.02582505450222097
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_ReqListen,0.3333333333333333,0.35294117647058826,0.022054389785961696,18,17,0.022054389785961696
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Sus,1.5894039735099337,1.5593220338983051,-0.017809156336590727,151,59,0.017809156336590727
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Pers,1.7346938775510203,1.6785714285714286,-0.016116140880335215,49,28,0.016116140880335215
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_confused,0.2916666666666667,0.3,0.01609919667012868,24,10,0.01609919667012868
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_ReqListen,0.6296296296296297,0.6086956521739131,-0.015316772031528977,27,23,0.015316772031528977
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_calm,2.1794871794871793,2.1176470588235294,-0.015180072395712691,78,34,0.015180072395712691
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_difficult,0.20833333333333334,0.2,-0.012465328215193461,24,5,0.012465328215193461
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_calm,2.4444444444444446,2.411764705882353,-0.011053445866695323,18,17,0.011053445866695323
all_feature_table_2025sp17_with_talks,SEER,Agr_id_calm,2.9655172413793105,3.0,0.009746477589434454,29,5,0.009746477589434454
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_ReqDiscuss,5.135135135135135,5.095238095238095,-0.008217558091675056,37,21,0.008217558091675056
all_feature_table_2025sp17_with_talks,SEER,Dis_id_Mt,2.2222222222222223,2.25,0.007517692560099143,27,8,0.007517692560099143
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Sus,1.2916666666666667,1.3,0.006021474743413692,24,10,0.006021474743413692
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Req(T),1.2222222222222223,1.2173913043478262,-0.004084393805430973,27,23,0.004084393805430973
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Req(T),1.2318840579710144,1.2272727272727273,-0.003186389115079087,69,44,0.003186389115079087
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Wait,0.25925925925925924,0.2608695652173913,0.002833907374143935,27,23,0.002833907374143935
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_Mt,3.1333333333333333,3.142857142857143,0.0018299556076453582,15,7,0.0018299556076453582
all_feature_table_2025sp17_with_talks,WEREWOLF,IF,0.0660377358490566,0.0660377358490566,0.0,106,106,0.0
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_XOR,0.0,0.0,,24,5,
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Req(CO),0.0,0.0,,37,12,
all_feature_table_2025sp17_with_talks,POSSESSED,Vote_recepient_id_IF,0.0,0.0,,24,5,
all_feature_table_2025sp17_with_talks,POSSESSED,day1_vote_id_XOR,0.0,0.0,,104,104,
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_XOR,0.0,0.0,,25,11,
all_feature_table_2025sp17_with_talks,POSSESSED,Sus_recepient_id_XOR,0.0,0.0,,65,19,
all_feature_table_2025sp17_with_talks,POSSESSED,Atk,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_Admiration,0.0,0.0,,37,12,
all_feature_table_2025sp17_with_talks,POSSESSED,Agr_id_Req(CO),0.0,0.0,,25,11,
all_feature_table_2025sp17_with_talks,POSSESSED,Est_id_XOR,0.0,0.0,,37,12,
all_feature_table_2025sp17_with_talks,POSSESSED,Admiration,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,POSSESSED,XOR,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_Admiration,0.0,0.0,,24,10,
all_feature_table_2025sp17_with_talks,POSSESSED,Tally,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,POSSESSED,Dis_id_XOR,0.0,0.0,,24,10,
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_XOR,0.0,0.0,,28,5,
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_Admiration,0.0,0.0,,28,5,
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_IF,0.0,0.0,,28,5,
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Req(V),0.0,0.0,,29,5,
all_feature_table_2025sp17_with_talks,SEER,day1_vote_id_XOR,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Admiration,0.0,0.0,,29,5,
all_feature_table_2025sp17_with_talks,SEER,Agr_id_XOR,0.0,0.0,,29,5,
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_XOR,0.0,0.0,,73,14,
all_feature_table_2025sp17_with_talks,SEER,Dis_id_IF,0.0,0.0,,27,8,
all_feature_table_2025sp17_with_talks,SEER,Atk,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,SEER,Est_id_Admiration,0.0,0.0,,49,9,
all_feature_table_2025sp17_with_talks,SEER,Agr_id_Req(CO),0.0,0.0,,29,5,
all_feature_table_2025sp17_with_talks,SEER,Est_id_XOR,0.0,0.0,,49,9,
all_feature_table_2025sp17_with_talks,SEER,Admiration,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,SEER,XOR,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,SEER,Vote_recepient_id_contradiction,0.0,0.0,,28,5,
all_feature_table_2025sp17_with_talks,SEER,Dis_id_Admiration,0.0,0.0,,27,8,
all_feature_table_2025sp17_with_talks,SEER,Dis_id_Req(CO),0.0,0.0,,27,8,
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Req(CO),0.0,0.0,,73,14,
all_feature_table_2025sp17_with_talks,SEER,Tally,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,SEER,Dis_id_XOR,0.0,0.0,,27,8,
all_feature_table_2025sp17_with_talks,SEER,Sus_recepient_id_Admiration,0.0,0.0,,73,14,
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_XOR,0.0,0.0,,31,9,
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_XOR,0.0,0.0,,31,19,
all_feature_table_2025sp17_with_talks,VILLAGER,Vote_recepient_id_Admiration,0.0,0.0,,31,19,
all_feature_table_2025sp17_with_talks,VILLAGER,day1_vote_id_XOR,0.0,0.0,,211,211,
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_XOR,0.0,0.0,,66,17,
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_XOR,0.0,0.0,,151,59,
all_feature_table_2025sp17_with_talks,VILLAGER,Atk,0.0,0.0,,212,212,
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_Admiration,0.0,0.0,,78,34,
all_feature_table_2025sp17_with_talks,VILLAGER,Agr_id_Req(CO),0.0,0.0,,66,17,
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_XOR,0.0,0.0,,78,34,
all_feature_table_2025sp17_with_talks,VILLAGER,Fact_recepient_id_Admiration,0.0,0.0,,31,9,
all_feature_table_2025sp17_with_talks,VILLAGER,Est_id_IF,0.0,0.0,,78,34,
all_feature_table_2025sp17_with_talks,VILLAGER,XOR,0.0,0.0,,212,212,
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_Admiration,0.0,0.0,,49,28,
all_feature_table_2025sp17_with_talks,VILLAGER,Tally,0.0,0.0,,212,212,
all_feature_table_2025sp17_with_talks,VILLAGER,Dis_id_XOR,0.0,0.0,,49,28,
all_feature_table_2025sp17_with_talks,VILLAGER,Sus_recepient_id_Admiration,0.0,0.0,,151,59,
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_XOR,0.0,0.0,,15,7,
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_XOR,0.0,0.0,,18,17,
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Req(CO),0.0,0.0,,39,22,
all_feature_table_2025sp17_with_talks,WEREWOLF,Vote_recepient_id_Admiration,0.0,0.0,,18,17,
all_feature_table_2025sp17_with_talks,WEREWOLF,day1_vote_id_XOR,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_Admiration,0.0,0.0,,37,21,
all_feature_table_2025sp17_with_talks,WEREWOLF,Agr_id_XOR,0.0,0.0,,37,21,
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_XOR,0.0,0.0,,69,44,
all_feature_table_2025sp17_with_talks,WEREWOLF,Atk,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_Admiration,0.0,0.0,,39,22,
all_feature_table_2025sp17_with_talks,WEREWOLF,Est_id_XOR,0.0,0.0,,39,22,
all_feature_table_2025sp17_with_talks,WEREWOLF,Fact_recepient_id_Admiration,0.0,0.0,,15,7,
all_feature_table_2025sp17_with_talks,WEREWOLF,Admiration,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,WEREWOLF,XOR,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_Admiration,0.0,0.0,,27,23,
all_feature_table_2025sp17_with_talks,WEREWOLF,Tally,0.0,0.0,,106,106,
all_feature_table_2025sp17_with_talks,WEREWOLF,Dis_id_XOR,0.0,0.0,,27,23,
all_feature_table_2025sp17_with_talks,WEREWOLF,Sus_recepient_id_Admiration,0.0,0.0,,69,44,
all_feature_table_2025summer_with_talks2,SEER,Dis_id_Mt,0.6041666666666666,3.375,2.363328359247841,48,8,2.363328359247841
all_feature_table_2025summer_with_talks2,SEER,Est_id_Mt,1.84,4.833333333333333,1.5589713923900388,25,6,1.5589713923900388
all_feature_table_2025summer_with_talks2,SEER,Vote_recepient_id_Mt,0.9838709677419355,3.6,1.2357194477403197,62,15,1.2357194477403197
all_feature_table_2025summer_with_talks2,POSSESSED,Est_id_Req(V),0.7777777777777778,0.0,-1.1666666666666665,18,10,1.1666666666666665
all_feature_table_2025summer_with_talks2,SEER,Fact_recepient_id_Vote,0.6666666666666666,0.0,-1.1547005383792512,6,5,1.1547005383792512
all_feature_table_2025summer_with_talks2,VILLAGER,Sus_recepient_id_Mt,0.9743589743589743,2.8333333333333335,1.1384264982173575,117,54,1.1384264982173575
all_feature_table_2025summer_with_talks2,SEER,Fact_recepient_id_Sus,1.0,0.0,-1.118033988749895,6,5,1.118033988749895
all_feature_table_2025summer_with_talks2,WEREWOLF,day1_vote_id_ReqDiscuss,0.91,0.05,-1.0051639813989868,100,100,1.0051639813989868
all_feature_table_2025summer_with_talks2,WEREWOLF,Agr_id_Mt,1.1481481481481481,2.7777777777777777,0.9909279441585155,27,18,0.9909279441585155
all_feature_table_2025summer_with_talks2,VILLAGER,Agr_id_Mt,1.375,3.0,0.988279978453522,72,26,0.988279978453522
all_feature_table_2025summer_with_talks2,POSSESSED,day1_vote_id_ReqDiscuss,1.21875,0.22916666666666666,-0.9006706143734927,96,96,0.9006706143734927
all_feature_table_2025summer_with_talks2,WEREWOLF,day1_vote_id_Sus,0.87,0.13,-0.8908553128346921,100,100,0.8908553128346921
all_feature_table_2025summer_with_talks2,VILLAGER,ReqDiscuss,1.1554621848739495,0.25630252100840334,-0.8466541640029589,238,238,0.8466541640029589
all_feature_table_2025summer_with_talks2,SEER,Fact_recepient_id_Pers,0.5,0.0,-0.8451542547285166,6,5,0.8451542547285166
all_feature_table_2025summer_with_talks2,SEER,Sus_recepient_id_Mt,1.0350877192982457,2.5714285714285716,0.8435983451914426,57,14,0.8435983451914426
all_feature_table_2025summer_with_talks2,VILLAGER,Dis_id_Mt,0.9767441860465116,2.2857142857142856,0.8079236597241931,86,28,0.8079236597241931
all_feature_table_2025summer_with_talks2,SEER,Est_id_Sus,1.24,0.5,-0.7971904242612609,25,6,0.7971904242612609
all_feature_table_2025summer_with_talks2,SEER,Est_id_calm,0.24,1.3333333333333333,0.7890453678924884,25,6,0.7890453678924884
all_feature_table_2025summer_with_talks2,WEREWOLF,Dis_id_Mt,1.0357142857142858,2.3529411764705883,0.7843933028884437,56,34,0.7843933028884437
all_feature_table_2025summer_with_talks2,SEER,day1_vote_id_Vote,0.8431372549019608,0.16666666666666666,-0.7756193277602906,102,102,0.7756193277602906
all_feature_table_2025summer_with_talks2,SEER,Dis_id_Req(T),0.1875,1.0,0.7750163435233948,48,8,0.7750163435233948
all_feature_table_2025summer_with_talks2,WEREWOLF,Est_id_Mt,0.875,2.2142857142857144,0.7677203433430334,8,14,0.7677203433430334
all_feature_table_2025summer_with_talks2,WEREWOLF,day1_vote_id_Vote,0.73,0.09,-0.7613839398958843,100,100,0.7613839398958843
all_feature_table_2025summer_with_talks2,SEER,Est_id_Fact,0.04,0.3333333333333333,0.7491057470676987,25,6,0.7491057470676987
all_feature_table_2025summer_with_talks2,SEER,Dis_id_Sus,0.6041666666666666,1.625,0.7483281616862112,48,8,0.7483281616862112
all_feature_table_2025summer_with_talks2,VILLAGER,day1_vote_id_ReqDiscuss,0.8495575221238938,0.1504424778761062,-0.7417368450062047,226,226,0.7417368450062047
all_feature_table_2025summer_with_talks2,WEREWOLF,day1_vote_id_Req(T),0.71,0.12,-0.7362518931567894,100,100,0.7362518931567894
all_feature_table_2025summer_with_talks2,WEREWOLF,Sus_recepient_id_Mt,1.1846153846153846,2.533333333333333,0.7359453717613612,65,45,0.7359453717613612
all_feature_table_2025summer_with_talks2,VILLAGER,Vote_recepient_id_Mt,1.169811320754717,2.4864864864864864,0.732562119882198,106,37,0.732562119882198
all_feature_table_2025summer_with_talks2,VILLAGER,day1_vote_id_Vote,0.827433628318584,0.17699115044247787,-0.7181084412188495,226,226,0.7181084412188495
all_feature_table_2025summer_with_talks2,WEREWOLF,Agr_id_Req(T),0.4444444444444444,1.1666666666666667,0.7140567192221046,27,18,0.7140567192221046
all_feature_table_2025summer_with_talks2,POSSESSED,Agr_id_Fact,0.0,0.375,0.7127864449672372,24,8,0.7127864449672372
all_feature_table_2025summer_with_talks2,POSSESSED,Vote_recepient_id_Mt,1.4821428571428572,2.625,0.693114762433816,56,16,0.693114762433816
all_feature_table_2025summer_with_talks2,POSSESSED,Est_id_Sus,0.7777777777777778,1.6,0.6929662385562586,18,10,0.6929662385562586
all_feature_table_2025summer_with_talks2,SEER,Vote,0.9327731092436975,0.25210084033613445,-0.6926641284590034,119,119,0.6926641284590034
all_feature_table_2025summer_with_talks2,SEER,Sus,0.8151260504201681,0.2184873949579832,-0.686515046627469,119,119,0.686515046627469
